source	id	tag	value	candidate	error
bsz	00434815X	020.z	387808468	NA	E_MISS
bsz	120178850	020.z	89954964	NA	E_MISS
bsz	262205270	020.z	978934106566	978934106566	E_LEN
bsz	036536113	020.9	3-85731-0015-10	385731001510	E_LEN
bsz	071253475	020.z	388609230	NA	E_MISS
bsz	303110201	020.z	830003606	NA	E_MISS
bsz	303656123	020.z	978898595210193670	978898595210193670	E_LEN
bsz	046042261	020.9	2-87027-095-	287027095	E_LEN
bsz	327805072	020.z	978392125481	978392125481	E_LEN
bsz	061567876	020.z	840046935	NA	E_MISS
bsz	049845438	020.z	35409377218	35409377218	E_LEN
bsz	046847685	020.9	80-85-194-59-	808519459	E_LEN
bsz	331914387	020.9	7-80088-652-21	78008865221	E_LEN
bsz	274006243	020.z	978777438559	978777438559	E_LEN
bsz	01099419X	020.9	08-015572-3	080155723	E_LEN
bsz	373870310	020.9	978-3-95498-012-30	97839549801230	E_LEN
bsz	304624918	020.z	A 5121	NA	E_MISS
bsz	046294643	020.z	830111398	NA	E_MISS
bsz	033501289	020.z	392867809	NA	E_MISS
bsz	331841347	020.z	780122347O	NA	E_MISS
bsz	251965023	020.9	2-86636-104-11	28663610411	E_LEN
bsz	039235750	020.z	227504939	NA	E_MISS
bsz	11145087X	020.z	206003602	NA	E_MISS
bsz	331853779	020.9	962-07-5016-0-1500	96207501601500	E_LEN
bsz	02788452X	020.9	80-90027-2-4	809002724	E_LEN
bsz	027390152	020.9	0-7734-684-X	07734684X	E_LEN
bsz	25672492X	020.9	8321-7853-8	832178538	E_LEN
bsz	014137496	020.z	848608067	NA	E_MISS
bsz	078151694	020.9	3-88-104-018-	388104018	E_LEN
bsz	370691253	020.z	978883171161	978883171161	E_LEN
bsz	039500047	020.9	87-72421-881-6	87724218816	E_LEN
bsz	391792180	020.z	978110275193	978110275193	E_LEN
bsz	114036381	020.9	923273-54-1	923273541	E_LEN
bsz	252071174	020.z	99866145143	99866145143	E_LEN
bsz	256363757	020.z	58916310400	58916310400	E_LEN
bsz	088730123	020.z	076195875	NA	E_MISS
bsz	08513760X	020.z	537600516	NA	E_MISS
bsz	323378617	020.z	978023935262	978023935262	E_LEN
bsz	006867170	020.z	05631777187	05631777187	E_LEN
bsz	086727435	020.z	586280646	NA	E_MISS
bsz	264116747	020.z	978816773078	978816773078	E_LEN
bsz	060241985	020.9	3-920-397-60-	392039760	E_LEN
bsz	06079769X	020.9	954-82-18-07-	954821807	E_LEN
bsz	111573300	020.9	978-306-48581	97830648581	E_LEN
bsz	113661037	020.9	3-515-8588-2	351585882	E_LEN
bsz	33075937X	020.9	3-34142-54-0	334142540	E_LEN
bsz	038974584	020.z	392512514	NA	E_MISS
bsz	276277066	020.9	81-224-17772-8	81224177728	E_LEN
bsz	121582426	020.z	978770541454	978770541454	E_LEN
bsz	118812300	020.9	3-03-91032-3-	303910323	E_LEN
bsz	006684785	020.z	392200942	NA	E_MISS
bsz	256142378	020.z	09344118339	09344118339	E_LEN
bsz	120751496	020.9	3-901227-0	39012270	E_LEN
bsz	114661979	020.9	954-81-28-25-	954812825	E_LEN
bsz	066008018	020.z	39274691410	39274691410	E_LEN
bsz	338189122	020.z	978020860246	978020860246	E_LEN
bsz	343325624	020.z	97899995960303	97899995960303	E_LEN
bsz	003171671	020.9	3-432-01757	343201757	E_LEN
bsz	010898867	020.9	88-5020-66-6	885020666	E_LEN
bsz	006135498	020.z	311001721	NA	E_MISS
bsz	262084384	020.9	3-93370-46-9	393370469	E_LEN
bsz	364739665	020.9	ISB-3-438-011	3438011	E_LEN
bsz	053610660	020.9	2-09-177-119-	209177119	E_LEN
bsz	02063868X	020.9	3-88360-73-3f	388360733	E_LEN
bsz	251865878	020.z	978802112386	978802112386	E_LEN
bsz	121865444	020.z	97805213313333	97805213313333	E_LEN
bsz	095333886	020.9	486-61357-7	486613577	E_LEN
bsz	356839796	020.9	978-3-86296-26-2	978386296262	E_LEN
bsz	260807893	020.9	978-3-448-8141-1	978344881411	E_LEN
bsz	11733832X	020.z	38987020605	38987020605	E_LEN
bsz	30362745X	020.z	78849349140	78849349140	E_LEN
bsz	348698976	020.z	978383415583	978383415583	E_LEN
bsz	04833006X	020.z	384140760	NA	E_MISS
bsz	310430496	020.9	978-04700519318	97804700519318	E_LEN
bsz	117731714	020.z	97835402426	97835402426	E_LEN
bsz	006177530	020.9	3-7946-157-2	379461572	E_LEN
bsz	029258243	020.z	392843212	NA	E_MISS
bsz	080374336	020.9	0-278--00040-	027800040	E_LEN
bsz	312771436	020.9	978-3-937176-17	978393717617	E_LEN
bsz	262520621	020.z	73362963	NA	E_MISS
bsz	082626693	020.z	033376307	NA	E_MISS
bsz	006522637	020.9	87-16-2525-3	871625253	E_LEN
bsz	061810649	020.z	003099006	NA	E_MISS
bsz	115317023	020.9	13-978-0-521-	139780521	E_LEN
bsz	264696247	020.z	39399057444	39399057444	E_LEN
bsz	01149915X	020.z	080126472	NA	E_MISS
bsz	250836157	020.9	3-421-5262-9	342152629	E_LEN
bsz	280942338	020.9	978-598-672-470	978598672470	E_LEN
bsz	010238972	020.z	226264807	NA	E_MISS
bsz	038758245	020.9	3-506-2914-6	350629146	E_LEN
bsz	28538760X	020.9	3-30961-06-7	330961067	E_LEN
bsz	036805394	020.z	357882100650/6	357882100650	E_LEN
bsz	361927312	776.z	9783527_669301	NA	E_MISS
bsz	034530193	020.z	360042700	NA	E_MISS
bsz	307428273	020.9	978907635581	978907635581	E_LEN
bsz	002379740	020.9	12-260650-7	122606507	E_LEN
bsz	333208382	776.z	97890203875926	97890203875926	E_LEN
bsz	027765032	020.9	0-089579-264-8	00895792648	E_LEN
bsz	004383567	020.z	326035702	NA	E_MISS
bsz	037104039	020.z	570305787	NA	E_MISS
bsz	36580195X	020.9	978-3-7799-2603-0-2	97837799260302	E_LEN
bsz	020317603	020.z	909280833	NA	E_MISS
bsz	061742856	020.z	007460884	NA	E_MISS
bsz	108010686	020.9	0-415-22161-	041522161	E_LEN
bsz	090459636	020.z	395326173	NA	E_MISS
bsz	283169214	020.z	902291653	NA	E_MISS
bsz	358719135	020.z	978905867735 8	978905867735	E_LEN
bsz	057384967	020.z	386415257	NA	E_MISS
bsz	037104039	020.9	5-7030-578-7	570305787	E_LEN
bsz	005637228	020.9	90-286-006-X	90286006X	E_LEN
bsz	029409586	020.9	2-01-017-104-	201017104	E_LEN
bsz	020555393	020.z	370240036	NA	E_MISS
bsz	275494950	020.9	M-003-01678-8	003016788	E_LEN
bsz	006213286	020.z	394705270	NA	E_MISS
bsz	050859595	020.z	389275150	NA	E_MISS
bsz	102648506	020.9	3-593-372639-8	35933726398	E_LEN
bsz	04866541X	020.9	3-8476-106-1	384761061	E_LEN
bsz	043606083	020.z	389544183	NA	E_MISS
bsz	044784252	020.9	5-02-03-0291-	502030291	E_LEN
bsz	33749021X	020.z	978 0 85249 915 3	NA	E_MISS
bsz	265349346	020.z	978315201497	978315201497	E_LEN
bsz	258065281	020.z	97838995001414	97838995001414	E_LEN
bsz	26298329X	020.9	9-783-3-406-55854-2	97833406558542	E_LEN
bsz	103516662	020.9	3-19-13234-8	319132348	E_LEN
bsz	257120777	020.9	19-912005-6	199120056	E_LEN
bsz	017617723	020.9	3-7799-183-8	377991838	E_LEN
bsz	271526424	020.9	978-88476-953-9	978884769539	E_LEN
bsz	316096571	020.z	88884380213	88884380213	E_LEN
bsz	004820347	020.9	3-402-5021-8	340250218	E_LEN
bsz	271745517	020.z	922007033	NA	E_MISS
bsz	344059030	020.z	96207000481	96207000481	E_LEN
bsz	079153933	020.z	209180047	NA	E_MISS
bsz	28475689X	020.9	5-90395-40-5	590395405	E_LEN
bsz	077868021	020.z	31901260X	NA	E_MISS
bsz	104155655	020.z	086010619	NA	E_MISS
bsz	285767674	020.z	 97833896768520	97833896768520	E_LEN
bsz	01099419X	020.9	08-015573-1	080155731	E_LEN
bsz	080694349	020.z	250304582	NA	E_MISS
bsz	094547823	020.z	391008267	NA	E_MISS
bsz	108833011	020.z	34120143030	34120143030	E_LEN
bsz	109091884	020.9	99928-32-5-5	999283255	E_LEN
bsz	27739340X	020.9	927-402-67-4	927402674	E_LEN
bsz	278764320	020.z	8389011XXX	8389011XXX	E_CONV
bsz	116025468	020.9	0-957725-1-7	095772517	E_LEN
bsz	255480717	776.z	038739521	NA	E_MISS
bsz	011358823	020.z	592019115	NA	E_MISS
bsz	266279309	020.z	783761819708	783761819708	E_LEN
bsz	267776888	020.z	978110194722	978110194722	E_LEN
bsz	056415087	020.z	883682281	NA	E_MISS
bsz	254360505	020.9	3-8552-715-5	385527155	E_LEN
bsz	038892936	020.z	388309484	NA	E_MISS
bsz	04334481X	020.z	390509908	NA	E_MISS
bsz	049704869	020.z	332001905	NA	E_MISS
bsz	035309342	020.9	0-582-5169-0	058251690	E_LEN
bsz	102657890	020.z	393185261	NA	E_MISS
bsz	03130463X	020.z	37618011X	NA	E_MISS
bsz	013512749	020.9	3-266-3020-6	326630206	E_LEN
bsz	021881189	020.9	3-924051-53	392405153	E_LEN
bsz	06505024X	020.9	92-64-0485-6	926404856	E_LEN
bsz	108050386	020.z	890235549	NA	E_MISS
bsz	04342404X	020.z	387901663	NA	E_MISS
bsz	027594920	020.9	486-61272-4	486612724	E_LEN
bsz	258663669	020.9	3-9206060-35-5	39206060355	E_LEN
bsz	058261567	020.9	0-961527-1-8	096152718	E_LEN
bsz	263114325	020.9	99912-96-1-X	99912961X	E_LEN
bsz	266695272	020.z	978851495504	978851495504	E_LEN
bsz	268311099	020.z	978190418534	978190418534	E_LEN
bsz	354134256	020.9	978-86645-203-9	978866452039	E_LEN
bsz	023747064	020.z	213043826	NA	E_MISS
bsz	308900189	020.9	9-78300-278587	978300278587	E_LEN
bsz	120051346	020.9	83-229-2544-	832292544	E_LEN
bsz	067788556	020.z	83028713	NA	E_MISS
bsz	341130443	020.9	978-3-924627-101-5	97839246271015	E_LEN
bsz	088351831	020.9	5-02-027-960-	502027960	E_LEN
bsz	005158842	020.z	352803071f	NA	E_MISS
bsz	11985189X	020.z	393327507	NA	E_MISS
bsz	056372329	020.z	044441259	NA	E_MISS
bsz	044079192	020.z	353850902	NA	E_MISS
bsz	065438825	020.z	808544206	NA	E_MISS
bsz	252029321	020.9	978-7965-2223-9	978796522239	E_LEN
bsz	255334001	020.z	978801720346	978801720346	E_LEN
bsz	034535969	020.z	389254164	NA	E_MISS
bsz	040920313	020.9	3-8113-6765	381136765	E_LEN
bsz	309317541	020.9	978-3-882211-647-9	97838822116479	E_LEN
bsz	086392492	020.9	3-776-0995-1	377609951	E_LEN
bsz	019252005	020.z	389251047	NA	E_MISS
bsz	061522686	020.9	3-8274-02336-6	38274023366	E_LEN
bsz	252029321	020.z	978796522239	978796522239	E_LEN
bsz	026283689	020.z	290422810f	NA	E_MISS
bsz	322214068	020.z	978220408	NA	E_MISS
bsz	011212004	020.9	12-104360-6	121043606	E_LEN
bsz	062449001	020.9	3-458-1600-X	34581600X	E_LEN
bsz	085025232	020.z	290383621	NA	E_MISS
bsz	018090524	020.9	3-98005160-0-9	39800516009	E_LEN
bsz	051520796	020.z	390144002	NA	E_MISS
bsz	079584829	020.z	389022096	NA	E_MISS
bsz	350580146	020.9	978-11-026096-0	978110260960	E_LEN
bsz	331872285	020.9	7-5326-003-0	753260030	E_LEN
bsz	055023363	020.z	571101951	NA	E_MISS
bsz	054956404	020.z	985030671	NA	E_MISS
bsz	115066322	020.9	X-9145-8300-8	X914583008	E_CONV
bsz	348488149	020.z	919908455	NA	E_MISS
bsz	370539729	020.z	97855901244173	97855901244173	E_LEN
bsz	087340380	020.z	963054151	NA	E_MISS
bsz	012584576	020.9	3-925357-38-f	392535738	E_LEN
bsz	054820731	020.z	398376354	NA	E_MISS
bsz	090076680	020.9	3-8270-038-X	38270038X	E_LEN
bsz	048169935	020.z	207732398	NA	E_MISS
bsz	260632996	020.z	978881484176	978881484176	E_LEN
bsz	005289904	020.9	3-7678-370-4	376783704	E_LEN
bsz	284395935	020.z	97836366418	97836366418	E_LEN
bsz	053734408	020.z	189677000	NA	E_MISS
bsz	039563790	020.9	3-518-3333-6	351833336	E_LEN
bsz	392980843	776.z	97831103116407	97831103116407	E_LEN
bsz	331914387	020.z	78008865221	78008865221	E_LEN
bsz	019343140	020.z	088039640	NA	E_MISS
bsz	360595537	020.9	978-3-89889-149	978389889149	E_LEN
bsz	27739340X	020.z	927402674	NA	E_MISS
bsz	059122021	020.9	3-87964-6	NA	E_MISS
bsz	046947957	020.z	378872990	NA	E_MISS
bsz	381741885	020.z	910856575	NA	E_MISS
bsz	029979552	020.9	3-923-119-31-	392311931	E_LEN
bsz	260177202	020.z	978340655878	978340655878	E_LEN
bsz	020953003	020.z	351200269	NA	E_MISS
bsz	326354921	020.9	7020-0237-2	702002372	E_LEN
bsz	329435280	020.z	75442106692	75442106692	E_LEN
bsz	108833011	020.9	3-412-014303-0	34120143030	E_LEN
bsz	288030001	020.9	978-972-47-3475-0-1	97897247347501	E_LEN
bsz	331586150	020.z	978393086181	978393086181	E_LEN
bsz	02276013X	020.9	3-549-5102-6f	354951026	E_LEN
bsz	268523584	020.z	978047009342	978047009342	E_LEN
bsz	323906338	020.9	978-939935-39-1	978939935391	E_LEN
bsz	013044249	020.9	3-88-14302-5	388143025	E_LEN
bsz	338707956	020.z	56280154490	56280154490	E_LEN
bsz	008961654	020.9	91-41-0395-5	914103955	E_LEN
bsz	075190419	020.z	285299013	NA	E_MISS
bsz	022259961	020.9	3-484-0625-5	348406255	E_LEN
bsz	022814663	020.z	370252742	NA	E_MISS
bsz	273399241	020.z	390404128	NA	E_MISS
bsz	26256890X	020.9	9655319-5-3	965531953	E_LEN
bsz	372573223	020.z	978382669271	978382669271	E_LEN
bsz	272490407	020.9	978-468-47619-8	978468476198	E_LEN
bsz	036918415	020.z	34233081X	NA	E_MISS
bsz	333845579	776.z	978311247916	978311247916	E_LEN
bsz	053294076	020.9	3-7001-07226-6	37001072266	E_LEN
bsz	050859595	020.9	3-8927-515-0	389275150	E_LEN
bsz	115124454	020.z	358236650	NA	E_MISS
bsz	011007826	020.z	070286507	NA	E_MISS
bsz	025847228	020.z	388302106	NA	E_MISS
bsz	060241985	020.z	392039760	NA	E_MISS
bsz	041350405	020.z	002921590	NA	E_MISS
bsz	008322910	020.9	3-87707-02-4	387707024	E_LEN
bsz	001836234	020.9	8410-2502-9	841025029	E_LEN
bsz	051923432	020.9	2-909-241-19-	290924119	E_LEN
bsz	063089408	020.9	2-901-635-11	290163511	E_LEN
bsz	038544512	020.9	3-91005-23-0	391005230	E_LEN
bsz	378638580	020.z	978241954676	978241954676	E_LEN
bsz	260394386	020.z	97873043301	97873043301	E_LEN
bsz	354714147	020.z	978386345472	978386345472	E_LEN
bsz	119439980	020.9	O-8493-9642-5	849396425	E_LEN
bsz	121550281	020.9	978-0387-2368	97803872368	E_LEN
bsz	280944543	020.9	978-5-02-25146-5	978502251465	E_LEN
bsz	258065281	020.z	38995001411	38995001411	E_LEN
bsz	059195959	020.9	5-86-004-060-	586004060	E_LEN
bsz	331884496	020.z	754360565	NA	E_MISS
bsz	252881109	020.9	938646-11-X	93864611X	E_LEN
bsz	113496230	020.9	3-440-0500-X	34400500X	E_LEN
bsz	272870439	020.z	978854981893	978854981893	E_LEN
bsz	029368855	020.9	3-530-1660-X	35301660X	E_LEN
bsz	036035793	020.9	3-88309-44-1	388309441	E_LEN
bsz	006896618	020.z	349804280	NA	E_MISS
bsz	256388733	020.9	978-3-540-353384-5	97835403533845	E_LEN
bsz	012855596	020.9	3-492-3107-2	349231072	E_LEN
bsz	105974153	020.9	3-89904-69-4	389904694	E_LEN
bsz	022359257	020.9	3-90915-14-9	390915149	E_LEN
bsz	013512749	020.z	326630206	NA	E_MISS
bsz	007374399	020.z	343290831	NA	E_MISS
bsz	260322040	020.9	978-3-13-14972-5	978313149725	E_LEN
bsz	023355387	020.z	9607064002x	9607064002x	E_LEN
bsz	091632560	020.z	090094687	NA	E_MISS
bsz	005304415	020.9	3-700-5086-X	37005086X	E_LEN
bsz	120595397	020.z	573101184	NA	E_MISS
bsz	029098084	020.9	0-253-3544-5	025335445	E_LEN
bsz	272986097	020.z	978785105140	978785105140	E_LEN
bsz	063368226	020.z	83867003709	83867003709	E_LEN
bsz	003086259	020.9	13-626606-1	136266061	E_LEN
bsz	285527908	020.z	22072036210	22072036210	E_LEN
bsz	058034382	020.z	300001396	NA	E_MISS
bsz	031693873	020.9	3-447-3210-3	344732103	E_LEN
bsz	256289336	020.z	95094023236	95094023236	E_LEN
bsz	254439926	020.z	38346007768	38346007768	E_LEN
bsz	253750849	776.z	020393070	NA	E_MISS
bsz	043616364	020.z	33510011814	33510011814	E_LEN
bsz	063470535	020.9	3-90255660-35	39025566035	E_LEN
bsz	039801918	020.9	3-267-45-9	3267459	E_LEN
bsz	263390713	020.z	97839395510401	97839395510401	E_LEN
bsz	302463674	020.9	01401-10-7	01401107	E_LEN
bsz	003938018	020.z	347116551	NA	E_MISS
bsz	265135532	020.9	978-89129-883-1	978891298831	E_LEN
bsz	392290251	020.z	978883171558	978883171558	E_LEN
bsz	261154893	020.9	978981008914	978981008914	E_LEN
bsz	036504939	020.9	3-519-0261-7	351902617	E_LEN
bsz	03785870X	020.9	0-434-9910-8	043499108	E_LEN
bsz	286702495	020.z	97804159743663	97804159743663	E_LEN
bsz	112892116	020.9	9916-59-42-0	991659420	E_LEN
bsz	009179380	020.z	379301121	NA	E_MISS
bsz	094689539	020.9	3-635-2567-X	36352567X	E_LEN
bsz	03107362X	020.9	3-344-0041-1	334400411	E_LEN
bsz	063408473	020.9	0-8714-111-0	087141110	E_LEN
bsz	096357177	020.z	392303993	NA	E_MISS
bsz	035785659	020.z	312533746	NA	E_MISS
bsz	255342586	020.9	3-85316-27-1	385316271	E_LEN
bsz	102495432	020.9	1-87726-81-7	187726817	E_LEN
bsz	016670477	020.z	378194067	NA	E_MISS
bsz	117498742	020.9	1-9306650-016	19306650016	E_LEN
bsz	392410850	020.z	963320652	NA	E_MISS
bsz	322214068	020.9	978-2-204-08	978220408	E_LEN
bsz	004930320	020.z	35070036720	35070036720	E_LEN
bsz	035678542	020.z	389015403	NA	E_MISS
bsz	050170767	020.9	3-421-5021-X	34215021X	E_LEN
bsz	026519798	020.z	351505947	NA	E_MISS
bsz	288030001	020.z	97897247347501	97897247347501	E_LEN
bsz	31615024X	020.z	978341632803	978341632803	E_LEN
bsz	043621937	020.z	348703369	NA	E_MISS
bsz	323403727	020.9	3-98710887-4-3	39871088743	E_LEN
bsz	031356710	020.9	3-423-2307-4	342323074	E_LEN
bsz	077802950	020.9	5-200-1531-6	520015316	E_LEN
bsz	391972251	020.9	965531937	NA	E_MISS
bsz	036300403	020.z	202183056	NA	E_MISS
bsz	303897732	020.z	97828641105077	97828641105077	E_LEN
bsz	339809264	776.z	978364763022	978364763022	E_LEN
bsz	032778457	020.z	385420315	NA	E_MISS
bsz	305278185	020.9	0-316-13912	031613912	E_LEN
bsz	121745201	020.9	3-7705-71369-8	37705713698	E_LEN
bsz	351354271	776.z	978439906699	978439906699	E_LEN
bsz	064139859	020.9	3-431-0012-6	343100126	E_LEN
bsz	283873019	020.z	978800635566	978800635566	E_LEN
bsz	283619945	020.z	978184742 0817	NA	E_MISS
bsz	115820744	020.z	978770540402	978770540402	E_LEN
bsz	338707956	020.9	5-628-015449-0	56280154490	E_LEN
bsz	384899137	020.z	28696102810	28696102810	E_LEN
bsz	022392750	020.z	343311931	NA	E_MISS
bsz	003485854	020.z	370010035	NA	E_MISS
bsz	113761686	020.9	3-85-114-581-	385114581	E_LEN
bsz	358356407	776.z	97830060187	97830060187	E_LEN
bsz	044084684	020.z	586522001	NA	E_MISS
bsz	016485017	020.z	380173185	NA	E_MISS
bsz	110184912	020.9	978-325-40452-0	978325404520	E_LEN
bsz	121072479	020.9	3-421-3390-0	342133900	E_LEN
bsz	322521947	020.z	978966024513	978966024513	E_LEN
bsz	109747976	020.9	3-926-154-64-	392615464	E_LEN
bsz	006147879	020.z	951413033	NA	E_MISS
bsz	028848748	020.z	336400395	NA	E_MISS
bsz	264918533	020.z	270370014	NA	E_MISS
bsz	347110118	020.z	97830252705	97830252705	E_LEN
bsz	064139859	020.z	343100126	NA	E_MISS
bsz	099145154	020.z	190066369	NA	E_MISS
bsz	094604614	020.z	908515025	NA	E_MISS
bsz	257251022	020.9	978-8309-1723-6	978830917236	E_LEN
bsz	011076178	020.9	07-059436-8	070594368	E_LEN
bsz	044084684	020.9	5-86-522-001-	586522001	E_LEN
bsz	293674876	020.z	978777103778	978777103778	E_LEN
bsz	005524180	020.z	370050878	NA	E_MISS
bsz	344059030	020.9	962-07-00048-1	96207000481	E_LEN
bsz	380837633	020.z	140031219	NA	E_MISS
bsz	03830628X	020.9	3-425-7881-X	34257881X	E_LEN
bsz	121320219	020.9	978-0387-2427	97803872427	E_LEN
bsz	288279956	020.z	978938738504	978938738504	E_LEN
bsz	003191990	020.z	471610917	NA	E_MISS
bsz	028789199	020.9	2-04-15387-X	20415387X	E_LEN
bsz	119366444	020.z	97803879765	97803879765	E_LEN
bsz	082864160	020.9	5-217-9	NA	E_MISS
bsz	275514641	020.z	39288880X	NA	E_MISS
bsz	284190314	020.9	978-3-8353-00363-8	97838353003638	E_LEN
bsz	348720122	776.z	978775730594	978775730594	E_LEN
bsz	053424751	020.9	88-706-314-3	887063143	E_LEN
bsz	008399662	020.z	929026114	NA	E_MISS
bsz	341426970	020.9	0857 385011	NA	E_MISS
bsz	265629225	020.9	978-3-89842-1085-0	97838984210850	E_LEN
bsz	021983178	020.9	3-88360-74-1	388360741	E_LEN
bsz	331891573	020.9	81025-570-3	810255703	E_LEN
bsz	094880433	020.z	203750003	NA	E_MISS
bsz	111924286	020.z	03884726277	03884726277	E_LEN
bsz	083192832	020.9	933807-09-3	933807093	E_LEN
bsz	034488170	020.z	377761402f	NA	E_MISS
bsz	373489536	020.z	978966441	NA	E_MISS
bsz	076583627	020.9	2-218-1602-8	221816028	E_LEN
bsz	100043720	020.z	39319880704	39319880704	E_LEN
bsz	284448478	020.z	M201800547	NA	E_MISS
bsz	325135509	020.9	978-0-415-877717-6	97804158777176	E_LEN
bsz	107592185	020.9	2-7118-4443-09	27118444309	E_LEN
bsz	115201254	020.9	3-9807-150-3-	398071503	E_LEN
bsz	277773768	020.9	978-3-8362-988-7	978383629887	E_LEN
bsz	028837894	020.9	80-900-359-2-	809003592	E_LEN
bsz	04911154X	020.9	2-7283-291-X	27283291X	E_LEN
bsz	081752210	020.z	319132348	NA	E_MISS
bsz	103791175	020.z	070017242	NA	E_MISS
bsz	008322910	020.9	3-87707-024	387707024	E_LEN
bsz	103780696	020.9	954-81-28-30-	954812830	E_LEN
bsz	045034311	020.9	3-468-5122-0	346851220	E_LEN
bsz	353112887	020.9	9-780-0-415-17289-9	97800415172899	E_LEN
bsz	116415169	020.9	3-7025-0491-0505-9	37025049105059	E_LEN
bsz	308542576	020.z	06461785555	06461785555	E_LEN
bsz	01108278X	020.z	444000496	NA	E_MISS
bsz	264134672	020.z	978891295915	978891295915	E_LEN
bsz	013893653	020.z	392757097	NA	E_MISS
bsz	281640068	020.z	978860683330	978860683330	E_LEN
bsz	032443544	020.z	394735635	NA	E_MISS
bsz	278282016	020.9	978-1-566670-678-0	97815666706780	E_LEN
bsz	26290571X	020.z	92914700084	92914700084	E_LEN
bsz	082605947	020.9	3-507-00992	350700992	E_LEN
bsz	035599685	020.9	91-40-4747-4	914047474	E_LEN
bsz	30298240X	020.9	978-88-317-9447	978883179447	E_LEN
bsz	011491507	020.z	012510306	NA	E_MISS
bsz	065280423	020.z	28574499941	28574499941	E_LEN
bsz	120402580	020.9	978-0387-2454	97803872454	E_LEN
bsz	257122389	020.9	3-85316-28-X	38531628X	E_LEN
bsz	017766354	020.9	0-7-066287-6	070662876	E_LEN
bsz	363679650	020.9	978-3-15-10104-2	978315101042	E_LEN
bsz	014683172	020.9	0-520-6740-1	052067401	E_LEN
bsz	053115139	020.z	285802943	NA	E_MISS
bsz	039942597	020.z	391005230	NA	E_MISS
bsz	057153612	020.9	3-424-013676-1	34240136761	E_LEN
bsz	118918273	020.9	3-403-5902-2	340359022	E_LEN
bsz	340446145	020.9	1-4234-23674-7	14234236747	E_LEN
bsz	091833604	020.9	978-521-01068-9	978521010689	E_LEN
bsz	038940884	020.z	809521410	NA	E_MISS
bsz	077854586	020.z	203750060	NA	E_MISS
bsz	331936445	020.9	7-5333-07884-4	75333078844	E_LEN
bsz	029542073	020.z	204153810f	NA	E_MISS
bsz	003760251	020.9	3-7895-125-5	378951255	E_LEN
bsz	100786456	020.9	3-8314-0729-	383140729	E_LEN
bsz	25524777X	020.z	385316263	NA	E_MISS
bsz	041317297	020.z	392138971	NA	E_MISS
bsz	256538638	020.9	81-263-645-9	812636459	E_LEN
bsz	256500479	020.9	978-3-89706-57-5	978389706575	E_LEN
bsz	112664180	020.9	540-22486-6	540224866	E_LEN
bsz	018366503	020.9	81-208-501-1	812085011	E_LEN
bsz	043462596	020.z	352919216	NA	E_MISS
bsz	118977032	020.9	0-632-0038-4	063200384	E_LEN
bsz	107361418	020.z	290582800	NA	E_MISS
bsz	031816282	020.9	84-5194-72-1	845194721	E_LEN
bsz	305148389	020.9	978-89669-740-0	978896697400	E_LEN
bsz	014212706	020.z	333500137	NA	E_MISS
bsz	009250344	020.9	9-06-182-658-	906182658	E_LEN
bsz	065340914	020.z	319412243	NA	E_MISS
bsz	042295181	020.9	2-08-07014-X	20807014X	E_LEN
bsz	25822522X	020.9	978-87690-969-1	978876909691	E_LEN
bsz	028018281	020.z	286626820	NA	E_MISS
bsz	018468810	020.9	3-925308-224-X	3925308224X	E_LEN
bsz	322386861	020.z	31781	NA	E_MISS
bsz	121744361	020.z	978894875336	978894875336	E_LEN
bsz	383352401	020.z	37705713698	37705713698	E_LEN
bsz	005681928	020.9	91-85092-05-03	91850920503	E_LEN
bsz	024974757	020.9	3-7663-006-1	376630061	E_LEN
bsz	008149186	020.z	370010362	NA	E_MISS
bsz	28715145X	020.9	3-387711-155-6	33877111556	E_LEN
bsz	302045244	020.z	 97880712611817	97880712611817	E_LEN
bsz	019713665	020.z	37911165X	NA	E_MISS
bsz	012407690	020.z	902568787	NA	E_MISS
bsz	037727494	020.9	968-36-18-38-	968361838	E_LEN
bsz	252174550	020.z	070526273	NA	E_MISS
bsz	04129274X	020.z	337415115	NA	E_MISS
bsz	392290251	020.9	978-88-317-1558	978883171558	E_LEN
